contest_id,date,rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny,topic,topic_label,month
590,2017-11-13,21,"Let's see--the specials today are bison, fish, and...uh-oh.",1.8140376266280756,0.0120940888634679,4146,1714,1489,943,5,topic_5,2017-11-01
590,2017-11-13,19,Still want to brag about your handprint?,1.8177387914230017,0.0122858449082887,4104,1713,1426,965,2,topic_2,2017-11-01
590,2017-11-13,25,Why does he have to post everything he does to his wall?,1.8032624814631733,0.0122636183209211,4046,1707,1428,911,0,topic_0,2017-11-01
590,2017-11-13,20,"They go extinct, we take the credit, no one's the wiser.",1.816228513650152,0.0124403247016271,3956,1641,1401,914,6,topic_6,2017-11-01
590,2017-11-13,40,First he invents the wheel; now this. It's embarrassing.,1.7310901749663523,0.0127426119442945,3715,1754,1206,755,0,topic_0,2017-11-01
590,2017-11-13,36,They'll never believe this! Not in a million years!,1.745108695652174,0.0130194971559776,3680,1736,1146,798,6,topic_6,2017-11-01
590,2017-11-13,27,"He calls it, 'The Last Supper.'",1.7815904139433552,0.0130362723455886,3672,1634,1206,832,0,topic_0,2017-11-01
590,2017-11-13,28,"If you ask me, his Jurassic period was better",1.7774122807017545,0.0128453979759798,3648,1594,1272,782,0,topic_0,2017-11-01
590,2017-11-13,3,It will be worth even more when he's extinct.,1.9411764705882355,0.012979334593823,3604,1206,1404,994,0,topic_0,2017-11-01
590,2017-11-13,35,Paints like Picasso but tastes like chicken.,1.7499276410998552,0.0133031759910217,3455,1596,1127,732,5,topic_5,2017-11-01
590,2017-11-13,32,Liberal arts are a dead end. The future is hunting and gathering.,1.7623557265463154,0.013362768958892,3379,1516,1150,713,6,topic_6,2017-11-01
590,2017-11-13,41,"Let me guess, you didn't invent the wheel either.",1.731024096385542,0.013622387499775,3320,1589,1035,696,2,topic_2,2017-11-01
590,2017-11-13,14,Face it. You are that hairy.,1.8401215805471125,0.0134100628796549,3290,1278,1260,752,2,topic_2,2017-11-01
590,2017-11-13,37,"You know, once those pictures get posted they're there forever...",1.739619107087106,0.0136996176983618,3203,1488,1061,654,1,topic_1,2017-11-01
590,2017-11-13,31,He changes the menu daily. It's all locally sourced.,1.7649429147078577,0.0141913366759867,2978,1325,1028,625,7,topic_7,2017-11-01
590,2017-11-13,45,Think how much they'll be worth when he's extinct.,1.7058426207362378,0.0138892769481058,2961,1409,1014,538,0,topic_0,2017-11-01
590,2017-11-13,24,"As long as they don't find out he invented the wheel, we're fine.",1.8104395604395604,0.014283224023763,2912,1193,1078,641,0,topic_0,2017-11-01
590,2017-11-13,50,"No, YOU tell him not to draw on the walls.",1.686153846153846,0.0150860121084873,2600,1305,806,489,0,topic_0,2017-11-01
590,2017-11-13,33,They say his art will be worth a lot more after he's extinct.,1.7599382477807797,0.014753470385886,2591,1116,981,494,0,topic_0,2017-11-01
590,2017-11-13,42,"Yeah, but it makes the room look dated.",1.7160589604344454,0.0149767327295285,2578,1215,880,483,1,topic_1,2017-11-01
590,2017-11-13,38,"He knows he's going to lose his security deposit, right?",1.734072022160665,0.015036905484512,2527,1147,905,475,0,topic_0,2017-11-01
590,2017-11-13,43,His work is still evolving...,1.7147461724415791,0.0145299505159083,2482,1105,980,397,0,topic_0,2017-11-01
590,2017-11-13,47,Critics are calling his work 'evolutionary.',1.6986863711001643,0.0151577116602517,2436,1159,852,425,0,topic_0,2017-11-01
590,2017-11-13,5,"We're totally taking credit for this later, right?",1.9119365609348915,0.0158103611499894,2396,832,943,621,6,topic_6,2017-11-01
590,2017-11-13,13,"If that's a menu, we're in trouble.",1.8592964824120604,0.0157651895324327,2388,900,924,564,5,topic_5,2017-11-01
590,2017-11-13,46,And this is the drawing room.,1.701858108108108,0.015482132093241,2368,1130,814,424,1,topic_1,2017-11-01
590,2017-11-13,54,I love his whimsical juxtaposition of Jurassic and Pleistocene species,1.6732588134135855,0.0156449661571439,2326,1166,754,406,0,topic_0,2017-11-01
590,2017-11-13,44,"Just remember, he doesn't do well with criticism.",1.7101952277657266,0.0153443885960286,2305,1056,861,388,0,topic_0,2017-11-01
590,2017-11-13,17,"I don't know, it seems primitive to me.",1.833711949114039,0.016176728406533,2201,847,873,481,1,topic_1,2017-11-01
590,2017-11-13,61,They won't believe this in a million years.,1.6566347469220246,0.0162056631876004,2193,1137,672,384,6,topic_6,2017-11-01
590,2017-11-13,57,"I never knew they had such sensitive, intelligent souls. You want the white meat or the dark?",1.6697121973503883,0.0163362809191547,2189,1120,672,397,1,topic_1,2017-11-01
590,2017-11-13,62,The moment he goes extinct the value will triple,1.651216154199174,0.0161310490359163,2179,1130,679,370,0,topic_0,2017-11-01
590,2017-11-13,23,I prefer his Paleolithic period.,1.8111111111111111,0.0162334551437058,2160,857,854,449,0,topic_0,2017-11-01
590,2017-11-13,48,"He's not extinct, but he is passé.",1.6974708171206223,0.0164392748675247,2056,976,726,354,0,topic_0,2017-11-01
591,2017-11-20,3614,"Now, here is where the treatment becomes a bit... controversial.",1.0,0.0001992230311706,5020,5020,0,0,3,topic_3,2017-11-01
591,2017-11-20,3619,The last person I treated stayed clean for 4 years.,1.0,0.0001995808811454,5011,5011,0,0,3,topic_3,2017-11-01
591,2017-11-20,3608,I’m a marine psychologist.,1.0,0.0002020406111935,4950,4950,0,0,2,topic_2,2017-11-01
591,2017-11-20,3616,"I prefer to call it hydrotherapy, not ""soaking my patients"".",1.0,0.0002024906358459,4939,4939,0,0,3,topic_3,2017-11-01
591,2017-11-20,3612,Of course it's cold - you're my 4th patient today!,1.0,0.0002034795004935,4915,4915,0,0,3,topic_3,2017-11-01
591,2017-11-20,23,I sense there's a lot more below the surface.,1.0,0.0002057401512789,4861,4861,0,0,1,topic_1,2017-11-01
591,2017-11-20,3620,"As it turns out, you actually are a dirty old man.",1.0,0.0002058248441484,4859,4859,0,0,2,topic_2,2017-11-01
591,2017-11-20,3613,"No, you’ll still be conflicted but you’ll smell better.",1.0,0.0002076196419367,4817,4817,0,0,2,topic_2,2017-11-01
591,2017-11-20,3611,It’s called immersion therapy.,1.0,0.0002077490402814,4814,4814,0,0,3,topic_3,2017-11-01
591,2017-11-20,3621,I can't make you scrub. You have to want to scrub.,1.0,0.0002112601680741,4734,4734,0,0,2,topic_2,2017-11-01
591,2017-11-20,3627,Our time is up. We'll do your back next week.,1.0,0.0002127433263817,4701,4701,0,0,4,topic_4,2017-11-01
591,2017-11-20,3610,"This is how we came to be called, ""shrinks.""",1.0,0.0002203856762691,4538,4538,0,0,1,topic_1,2017-11-01
591,2017-11-20,3607,"Do you need a duckie, or do you want a duckie?",1.0,0.0002254537270552,4436,4436,0,0,4,topic_4,2017-11-01
591,2017-11-20,3623,I see you've moved beyond compulsive hand washing.,1.0,0.000235765650583,4242,4242,0,0,3,topic_3,2017-11-01
591,2017-11-20,3635,"No, the soap is your mother. The brush is Uncle Murray.",1.0,0.0002402979712166,4162,4162,0,0,2,topic_2,2017-11-01
591,2017-11-20,3622,"If I see any more bubbles, this session is over.",1.0,0.0002414584105487,4142,4142,0,0,6,topic_6,2017-11-01
591,2017-11-20,3609,Go deeper.,1.0,0.0002427479080873,4120,4120,0,0,2,topic_2,2017-11-01
591,2017-11-20,3642,"If you say, 'Up periscope' again, I'll hit it with this.",1.0,0.0002492211857355,4013,4013,0,0,1,topic_1,2017-11-01
591,2017-11-20,3639,Just be careful when you get out. You don't want to Freudian slip.,1.0,0.0002538393217551,3940,3940,0,0,3,topic_3,2017-11-01
591,2017-11-20,3645,Today we will be analyzing your wet dreams.,1.0,0.0002542911654375,3933,3933,0,0,6,topic_6,2017-11-01
591,2017-11-20,3632,Well you seem to be keeping your head above water.,1.0,0.0002574996802596,3884,3884,0,0,3,topic_3,2017-11-01
591,2017-11-20,3630,Just let that thought soak in.,1.0,0.0002591680726696,3859,3859,0,0,3,topic_3,2017-11-01
591,2017-11-20,3631,"You think I'm soaking you now, wait until you get my bill.",1.0,0.0002599766043022,3847,3847,0,0,4,topic_4,2017-11-01
591,2017-11-20,3583,"Why, what did you think ""Total Immersion Therapy"" was like?",1.0,0.0002635393355334,3795,3795,0,0,1,topic_1,2017-11-01
591,2017-11-20,3644,"No, that's not why we're called ""shrinks"".",1.0,0.0002666311182206,3751,3751,0,0,2,topic_2,2017-11-01
591,2017-11-20,3634,If you want a loofah you'll need to see a Jungian.,1.0,0.0002680605840991,3731,3731,0,0,2,topic_2,2017-11-01
591,2017-11-20,3628,You're getting soapy...very soapy...,1.0,0.0002695054599323,3711,3711,0,0,3,topic_3,2017-11-01
591,2017-11-20,3641,It's immersion therapy. What did you expect?,1.0,0.0002793686296286,3580,3580,0,0,3,topic_3,2017-11-01
591,2017-11-20,3643,"Therapy? no. But it should help with your ""no one wants to be near me"" problem.",1.0,0.0002832460019908,3531,3531,0,0,2,topic_2,2017-11-01
591,2017-11-20,3629,You may have noticed I am from the Jacuzzian school of thought.,1.0,0.0002855103526593,3503,3503,0,0,2,topic_2,2017-11-01
591,2017-11-20,3640,After a few more sessions let's try adding a small boat.,1.0,0.0002861639748851,3495,3495,0,0,4,topic_4,2017-11-01
591,2017-11-20,3581,I see our bathtime is up...,1.0,0.0002863278483172,3493,3493,0,0,6,topic_6,2017-11-01
591,2017-11-20,3626,I can't help you if you don't come clean.,1.0,0.0002912480007581,3434,3434,0,0,4,topic_4,2017-11-01
591,2017-11-20,3638,Sometimes a bar of soap is just a bar a soap.,1.0,0.0002912480007581,3434,3434,0,0,3,topic_3,2017-11-01
591,2017-11-20,3580,"So, tell me...is your tub half full or half empty?",1.0,0.0002932121421336,3411,3411,0,0,3,topic_3,2017-11-01
591,2017-11-20,3606,How can you and Margaret do the reciprocal scrubbing exercise if you won't let her up for air?,1.0,0.0002952029552451,3388,3388,0,0,3,topic_3,2017-11-01
591,2017-11-20,3605,Let me know if this starts to feel inappropriate.,1.0,0.0002981959180304,3354,3354,0,0,4,topic_4,2017-11-01
591,2017-11-20,3637,Don't forget to wash behind your fears.,1.0,0.0002993563871282,3341,3341,0,0,3,topic_3,2017-11-01
591,2017-11-20,3577,Do you mind if my 4 o'clock joins you?,1.0,0.0003028009118731,3303,3303,0,0,4,topic_4,2017-11-01
591,2017-11-20,3567,You said you wanted to come clean.,1.0,0.0003052969047933,3276,3276,0,0,2,topic_2,2017-11-01
591,2017-11-20,3571,"Well, of course they're wet dreams...",1.0,0.0003208727780747,3117,3117,0,0,3,topic_3,2017-11-01
591,2017-11-20,3574,The couch was becoming a cliché.,1.0,0.0003266372736686,3062,3062,0,0,1,topic_1,2017-11-01
591,2017-11-20,3633,"Now, I want you to imagine you are lying on a couch.",1.0,0.0003292181114561,3038,3038,0,0,3,topic_3,2017-11-01
591,2017-11-20,3568,"These two men in your dream, do they say anything besides ""rub a dub dub""?",1.0,0.000332502082733,3008,3008,0,0,0,topic_0,2017-11-01
591,2017-11-20,3576,At least your life isn't in the toilet!,1.0,0.0003408897271265,2934,2934,0,0,2,topic_2,2017-11-01
591,2017-11-20,3588,You wait until now to tell me you were speaking metaphorically?,1.0,0.0003477656112389,2876,2876,0,0,2,topic_2,2017-11-01
591,2017-11-20,3578,And why did you feel drained at the end of the last session?,1.0,0.0003593890444366,2783,2783,0,0,3,topic_3,2017-11-01
591,2017-11-20,3603,"Yes, but other than wet, how does that make you feel?",1.0,0.0003604253077088,2775,2775,0,0,3,topic_3,2017-11-01
591,2017-11-20,3598,Just relax. I've got your back.,1.0,0.0003693444199637,2708,2708,0,0,4,topic_4,2017-11-01
591,2017-11-20,3575,"When most of my patients say they're in hot water, they usually mean it as metaphor.",1.0,0.0003733432956591,2679,2679,0,0,3,topic_3,2017-11-01
592,2017-11-27,4794,"We're not getting Shakespeare, but about every three minutes we get a presidential tweet.",1.0,0.0001546431613684,6467,6467,0,0,6,topic_6,2017-11-01
592,2017-11-27,4797,"Ever so subtly, Ed began to push his right wing agenda.",1.0,0.0001568258453813,6377,6377,0,0,0,topic_0,2017-11-01
592,2017-11-27,4792,I'm pretty sure I said 'hackers'.,1.0,0.0001570968506927,6366,6366,0,0,7,topic_7,2017-11-01
592,2017-11-27,4790,I am concerned that this project could go south really fast.,1.0,0.0001572697968218,6359,6359,0,0,6,topic_6,2017-11-01
592,2017-11-27,4789,They want to know if they can work remotely during the winter,1.0,0.0001584158420811,6313,6313,0,0,7,topic_7,2017-11-01
592,2017-11-27,4787,"And this, I assume, is the billing department?",1.0,0.0001591723045231,6283,6283,0,0,7,topic_7,2017-11-01
592,2017-11-27,4796,"No Shakespeare yet, but they have reproduced several presidential tweets.",1.0,0.0001598337733866,6257,6257,0,0,1,topic_1,2017-11-01
592,2017-11-27,4799,First day of hunting season. Attendance is always great.,1.0,0.0001620614218107,6171,6171,0,0,4,topic_4,2017-11-01
592,2017-11-27,4800,Take away the computers and they’re just sitting ducks.,1.0,0.000163492193794,6117,6117,0,0,6,topic_6,2017-11-01
592,2017-11-27,4779,"This whole project's about to go south on us, I can feel it.",1.0,0.0001652209836286,6053,6053,0,0,6,topic_6,2017-11-01
592,2017-11-27,4783,This is our web-based group.,1.0,0.0001654670312604,6044,6044,0,0,7,topic_7,2017-11-01
592,2017-11-27,4785,"Third row back, far right, is a flight risk.",1.0,0.0001656314705472,6038,6038,0,0,6,topic_6,2017-11-01
592,2017-11-27,4786,That's correct - we gradually wean them off Google Maps until they can migrate on their own again.,1.0,0.0001658512320156,6030,6030,0,0,6,topic_6,2017-11-01
592,2017-11-27,4780,AFLAC online helpdesk,1.0,0.0001748710332818,5719,5719,0,0,7,topic_7,2017-11-01
592,2017-11-27,4781,"And this whole time, we thought it was the Russians.",1.0,0.000175085354781,5712,5712,0,0,6,topic_6,2017-11-01
592,2017-11-27,4803,"No luck getting them to type Shakespeare, but they nailed Trump's inauguration speech on the first try.",1.0,0.000175700606845,5692,5692,0,0,1,topic_1,2017-11-01
592,2017-11-27,4788,Do you mind if I take a gander?,1.0,0.0001760098572335,5682,5682,0,0,4,topic_4,2017-11-01
592,2017-11-27,4816,We could increase efficiency if they arranged these workstations in a 'V' formation.,1.0,0.00017656925998,5664,5664,0,0,6,topic_6,2017-11-01
592,2017-11-27,4777,"Laugh all you want, but they've been beating the market.",1.0,0.0001768815784754,5654,5654,0,0,7,topic_7,2017-11-01
592,2017-11-27,4778,We think he may be a decoy.,1.0,0.0001815376244203,5509,5509,0,0,0,topic_0,2017-11-01
592,2017-11-27,4828,"I keep trying to tell them: We're ducks, man, we don't tweet.",1.0,0.0001846551572822,5416,5416,0,0,6,topic_6,2017-11-01
592,2017-11-27,4819,"Touch typing? No, mostly hunt and peck.",1.0,0.0001896993274207,5272,5272,0,0,1,topic_1,2017-11-01
592,2017-11-27,4815,This experiment could go south on us.,1.0,0.0001906395967101,5246,5246,0,0,6,topic_6,2017-11-01
592,2017-11-27,4821,The monkeys demanded benefits.,1.0,0.0001940052390541,5155,5155,0,0,1,topic_1,2017-11-01
592,2017-11-27,4822,"I know you were supposed to teach a history class on The Quakers, but there was an unfortunate typo in the course catalog.",1.0,0.0001987083964104,5033,5033,0,0,1,topic_1,2017-11-01
592,2017-11-27,4818,"We call it ""online billing.""",1.0,0.0002022040248935,4946,4946,0,0,7,topic_7,2017-11-01
592,2017-11-27,4791,Well the Republican health care plan isn't going to write itself.,1.0,0.0002055709744644,4865,4865,0,0,6,topic_6,2017-11-01
592,2017-11-27,4817,"When you said your class was full with a bunch of stupid ducks, I thought it was an autocorrect.",1.0,0.0002076196419367,4817,4817,0,0,1,topic_1,2017-11-01
592,2017-11-27,4798,I'm afraid this whole experiment is about to go South.,1.0,0.0002094021579899,4776,4776,0,0,6,topic_6,2017-11-01
592,2017-11-27,4814,It’s all about the billable hours.,1.0,0.0002128338843593,4699,4699,0,0,7,topic_7,2017-11-01
592,2017-11-27,4813,'Do you think they know they're sitting ducks?',1.0,0.0002189381512844,4568,4568,0,0,1,topic_1,2017-11-01
592,2017-11-27,4744,No checking on your neighbor's answers. Peeking ducks will be disqualified.,1.0,0.0002196595290568,4553,4553,0,0,4,topic_4,2017-11-01
592,2017-11-27,4807,"No matter what, We can't tell the president all where all his ""likes"" are coming from....",1.0,0.0002208724475092,4528,4528,0,0,6,topic_6,2017-11-01
592,2017-11-27,4805,"Well, we’ve got them in a row. Now what?",1.0,0.0002218032618719,4509,4509,0,0,6,topic_6,2017-11-01
592,2017-11-27,4809,I asked for a team of elite HACKERS.,1.0,0.0002232392021943,4480,4480,0,0,7,topic_7,2017-11-01
592,2017-11-27,60,Is anyone else having trouble with the facial recognition login?,1.0,0.0002257591164625,4430,4430,0,0,3,topic_3,2017-11-01
592,2017-11-27,4812,We finally have our ducks in a row. Now what?,1.0,0.0002260653343253,4424,4424,0,0,6,topic_6,2017-11-01
592,2017-11-27,4784,"There, third row right - Peeking Duck.",1.0,0.00022688599125,4408,4408,0,0,1,topic_1,2017-11-01
592,2017-11-27,4820,You’re sure this is the same IQ test they gave the president?,1.0,0.0002288591386994,4370,4370,0,0,1,topic_1,2017-11-01
592,2017-11-27,4810,"After just two days on the internet, forty percent of them refuse to fly south for the winter. They claim the warmer weather is a hoax.",1.0,0.0002297002427001,4354,4354,0,0,6,topic_6,2017-11-01
592,2017-11-27,4808,I told them to check the web and they all looked down.,1.0,0.0002299114855977,4350,4350,0,0,7,topic_7,2017-11-01
592,2017-11-27,4811,They quacked the code.,1.0,0.0002310269161768,4329,4329,0,0,1,topic_1,2017-11-01
592,2017-11-27,4743,On the internet no one knows that they're ducks.,1.0,0.0002313476013164,4323,4323,0,0,1,topic_1,2017-11-01
592,2017-11-27,4775,"When I was offered the teaching position at Drake University, I had something else in mind.",1.0,0.0002333450021715,4286,4286,0,0,7,topic_7,2017-11-01
592,2017-11-27,4795,"No, I never said they could type. I said they could hunt and peck.",1.0,0.0002333994647705,4285,4285,0,0,1,topic_1,2017-11-01
592,2017-11-27,4774,They have become especially good at returning to their homepage.,1.0,0.0002382938179668,4197,4197,0,0,6,topic_6,2017-11-01
592,2017-11-27,4742,This is our data migration unit.,1.0,0.0002435756929524,4106,4106,0,0,7,topic_7,2017-11-01
592,2017-11-27,4824,It’s the same thing every day. They Google directions to Florida.,1.0,0.000245308477253,4077,4077,0,0,7,topic_7,2017-11-01
592,2017-11-27,4740,These aren't your actual students; just decoys.,1.0,0.0002530044296018,3953,3953,0,0,2,topic_2,2017-11-01
592,2017-11-27,4737,You know getting your ducks in a row is a metaphor right?,1.0,0.0002597739988142,3850,3850,0,0,1,topic_1,2017-11-01
593,2017-12-04,5,"Actually, I would like to shoot the messenger.",1.9829192546583847,0.0142475665282438,3220,1080,1115,1025,4,topic_4,2017-12-01
593,2017-12-04,0,It's not so much what she said as how she said it.,2.0650717703349284,0.014039956134054,3135,873,1185,1077,2,topic_2,2017-12-01
593,2017-12-04,4,‘Sharply worded’ would describe it.,2.004812319538017,0.013982573225609,3117,942,1218,957,1,topic_1,2017-12-01
593,2017-12-04,7,"Well, it doesn't feel like a metaphor.",1.9727868852459016,0.0144982643428885,3050,1020,1093,937,1,topic_1,2017-12-01
593,2017-12-04,2,I'm pretty sure it's a final notice,2.034027089527585,0.0142250912731384,3027,877,1170,980,7,topic_7,2017-12-01
593,2017-12-04,3,"...oh, and there's a note from your mother.",2.012561983471074,0.0148730641626633,3025,993,1001,1031,2,topic_2,2017-12-01
593,2017-12-04,9,"What I had actually said was ""Take a stab at it and get back to me""",1.9553333333333331,0.0146843134514021,3000,1040,1054,906,2,topic_2,2017-12-01
593,2017-12-04,13,"To her credit, she did leave a note.",1.907961034598589,0.0140976534585746,2977,1030,1191,756,1,topic_1,2017-12-01
593,2017-12-04,20,She knows.,1.864448336252189,0.0152804811479112,2855,1171,900,784,2,topic_2,2017-12-01
593,2017-12-04,11,At least she didn’t use bullet points.,1.9351332398316967,0.0150797813725897,2852,1023,991,838,1,topic_1,2017-12-01
593,2017-12-04,19,"I'm sorry, but Emma and I won't be able to make it to your murder mystery party. Clever invitation, by the way.",1.877810007251632,0.0150392518658492,2758,1049,997,712,4,topic_4,2017-12-01
593,2017-12-04,14,I'd like to switch to paperless statements.,1.898561416451494,0.0156921485041373,2711,1056,874,781,7,topic_7,2017-12-01
593,2017-12-04,15,Turns out they CAN pin it on me,1.887593984962406,0.0154457082012342,2660,1010,939,711,7,topic_7,2017-12-01
593,2017-12-04,17,I think we can rule out reconciliation.,1.883502736512901,0.015210537445536,2558,923,1010,625,6,topic_6,2017-12-01
593,2017-12-04,8,"Yes, I am painfully aware of your terms and conditions.",1.9591078066914496,0.0158450686279876,2421,787,946,688,7,topic_7,2017-12-01
593,2017-12-04,22,"No, I can't sit back and relax.",1.8169661512745507,0.016002581212304,2393,992,847,554,3,topic_3,2017-12-01
593,2017-12-04,1,"No, my wife served the papers personally.",2.0381205673758864,0.0171410467348692,2256,706,758,792,7,topic_7,2017-12-01
593,2017-12-04,12,"And I said, ""Divorce papers? Why not just stick a knife in my back?""",1.915270018621974,0.017364596453682,2148,794,742,612,2,topic_2,2017-12-01
593,2017-12-04,18,I've just received some painful news.,1.8808290155440412,0.0169011490920091,2123,785,806,532,3,topic_3,2017-12-01
593,2017-12-04,29,"I can’t read it, but I got the message.",1.7552480916030535,0.0165685901662784,2096,922,765,409,1,topic_1,2017-12-01
593,2017-12-04,6,"Hi honey, we just received the new Republican tax plan.",1.977951984321411,0.0187258270413815,2041,753,580,708,7,topic_7,2017-12-01
593,2017-12-04,27,"No, I haven't read it but I get the point.",1.764763779527559,0.0166460851275314,2032,867,776,389,1,topic_1,2017-12-01
593,2017-12-04,16,"The stress is bearable, it's the paperwork that's killing me.",1.8858722976370037,0.0176735686265377,1989,744,728,517,7,topic_7,2017-12-01
593,2017-12-04,21,My wife served the papers herself.,1.8552564753682077,0.0178289408687944,1969,779,696,494,7,topic_7,2017-12-01
593,2017-12-04,23,I got your text but I’m having trouble with the attachment.,1.809086268504339,0.0178532927226919,1959,834,665,460,2,topic_2,2017-12-01
593,2017-12-04,31,"Yes, well I'm afraid I'm not in any position to read the fine print just now.",1.7505154639175258,0.0169226502205064,1940,841,742,357,2,topic_2,2017-12-01
593,2017-12-04,26,All I can say is that I did not see this coming.,1.77584388185654,0.0173995296448448,1896,804,713,379,6,topic_6,2017-12-01
593,2017-12-04,37,"So she said, ‘How can I convince you that I am filing for divorce?’. And I said, ‘Take a stab at it.’",1.7284434490481524,0.0186199829731202,1786,861,549,376,2,topic_2,2017-12-01
593,2017-12-04,36,You were right. She didn't like the pre-nup.,1.731833910034602,0.0182266691250014,1734,794,611,329,1,topic_1,2017-12-01
593,2017-12-04,35,I was under the impression that the writing would be on the wall.,1.7352062163777644,0.0189046197805526,1673,780,556,337,1,topic_1,2017-12-01
593,2017-12-04,40,The good news is she finally signed the divorce papers.,1.7233532934131737,0.0185992200320871,1670,777,578,315,6,topic_6,2017-12-01
593,2017-12-04,32,"........ all I said was ""You know where you can stick it.""",1.743504330446369,0.0201950203867655,1501,701,484,316,2,topic_2,2017-12-01
593,2017-12-04,25,Remember when we thought there couldn't be anything worse than his tweets.,1.7762191048764195,0.0202466205717168,1497,664,504,329,0,topic_0,2017-12-01
593,2017-12-04,43,I don't see why you can't leave notes on the fridge like everyone else,1.7114967462039046,0.0203290660545906,1383,652,478,253,5,topic_5,2017-12-01
593,2017-12-04,44,I think we’re past mediation.,1.7105454545454546,0.0199350153844893,1375,632,509,234,6,topic_6,2017-12-01
593,2017-12-04,28,I think the worst news is behind me.,1.764748725418791,0.0205176708594747,1373,596,504,273,6,topic_6,2017-12-01
593,2017-12-04,24,"I wouldn't say it went well, but she did sign the divorce papers.",1.794701986754967,0.020581001932101,1359,559,520,280,7,topic_7,2017-12-01
593,2017-12-04,47,"Man, these back taxes are killing me.",1.6870532168387609,0.0216838897374293,1259,631,391,237,7,topic_7,2017-12-01
593,2017-12-04,39,Your last letter really hurt.,1.7269010629599346,0.0216851482919396,1223,564,429,230,2,topic_2,2017-12-01
593,2017-12-04,48,"Can't talk right now, I'm stuck with some paperwork",1.685291700903862,0.0216002759406177,1217,597,406,214,7,topic_7,2017-12-01
593,2017-12-04,41,"No, it's not the handwriting that makes it difficult to read.",1.720575783234547,0.0218904155502588,1181,545,421,215,1,topic_1,2017-12-01
593,2017-12-04,10,I have reason to believe that my wife found our love letters.,1.9411764705882355,0.0241107923765896,1105,389,392,324,2,topic_2,2017-12-01
593,2017-12-04,51,I can't read it. But I feel it's bad news.,1.6731843575418994,0.0222846187183063,1074,519,387,168,1,topic_1,2017-12-01
593,2017-12-04,33,Turns out the pen and sword are about equal.,1.7426900584795322,0.0240459111621048,1026,470,350,206,1,topic_1,2017-12-01
593,2017-12-04,53,I'd like to switch to your paperless billing option.,1.6682926829268292,0.0245620851954657,1025,543,279,203,7,topic_7,2017-12-01
593,2017-12-04,54,It's an advance copy of the new Republican tax plan.,1.6666666666666667,0.0250137884580456,1005,539,262,204,7,topic_7,2017-12-01
593,2017-12-04,46,"No, I mean literally.",1.6903807615230462,0.0244193694739342,998,499,309,190,2,topic_2,2017-12-01
593,2017-12-04,55,"No, I wouldn’t say the prenuptial discussion went well.",1.6656534954407294,0.0232853290446793,987,484,349,154,6,topic_6,2017-12-01
593,2017-12-04,56,I received some painful news.,1.664959016393443,0.0242031822160389,976,497,309,170,3,topic_3,2017-12-01
593,2017-12-04,30,"No, I haven't read it yet, but I get the point.",1.7552083333333333,0.0239815573313624,960,411,373,176,1,topic_1,2017-12-01
594,2017-12-11,0,I remember them from last year. They must be perennials.,1.8954530368403584,0.014733757799852,3013,1159,1010,844,1,topic_1,2017-12-01
594,2017-12-11,6,Could I interest you in a treesome?,1.8097312999273785,0.0160796320958964,2754,1292,694,768,4,topic_4,2017-12-01
594,2017-12-11,3,"Honestly? He's like, ten rings too old for her.",1.8507109004739335,0.0154290065893365,2532,980,950,602,0,topic_0,2017-12-01
594,2017-12-11,4,They've been in love since 1992. I know. Their initials are carved in my ass.,1.8430830039525687,0.0158957335655302,2530,1038,851,641,1,topic_1,2017-12-01
594,2017-12-11,1,"Relax, they're just DRESSED like lumberjacks.",1.86080740117746,0.0160435371031744,2378,916,877,585,1,topic_1,2017-12-01
594,2017-12-11,10,There was a time when a beard and a checkered shirt would have made me nervous,1.771072796934866,0.0167224254196369,2088,903,760,425,3,topic_3,2017-12-01
594,2017-12-11,8,"Look, Kevin, we're in a Cialis commercial!",1.7881944444444444,0.0180026889817033,2016,917,609,490,1,topic_1,2017-12-01
594,2017-12-11,14,"Ah, to be young and rootless.",1.7335805084745763,0.0173867772864759,1888,857,677,354,2,topic_2,2017-12-01
594,2017-12-11,19,I love how they turn plaid in Autumn.,1.706984667802385,0.0178072749900714,1761,825,627,309,1,topic_1,2017-12-01
594,2017-12-11,16,This is the sixth pharmaceutical commercial we've been in this year!,1.7276861853325751,0.0186931472274829,1759,845,548,366,7,topic_7,2017-12-01
594,2017-12-11,23,I love it when the shirts turn plaid.,1.6726744186046512,0.0177230813674941,1720,838,607,275,3,topic_3,2017-12-01
594,2017-12-11,17,I love autumn when their colors turn to plaid.,1.721774193548387,0.0193306784400646,1488,678,546,264,1,topic_1,2017-12-01
594,2017-12-11,11,"Hey look, you can see her roots.",1.7473535638673254,0.020745687906415,1417,656,463,298,1,topic_1,2017-12-01
594,2017-12-11,13,They met on Timber.,1.738662567255957,0.0217643305297326,1301,615,411,275,1,topic_1,2017-12-01
594,2017-12-11,15,"I'm with you, if they trip and fall down, I think they would make a sound.",1.730565371024735,0.0226500661339705,1132,522,393,217,1,topic_1,2017-12-01
594,2017-12-11,18,Must be love. Neither's got a smartphone out.,1.7089755213055304,0.0228308756072125,1103,524,376,203,1,topic_1,2017-12-01
594,2017-12-11,21,That's how people make acorns.,1.6844968268359022,0.0224057399142988,1103,534,383,186,5,topic_5,2017-12-01
